id,KNDC1,QPRT,BRDT,MYO1G,LGALS4,XIST,SPRY2,PRDM16,SLA2,ZNF418,ALPK3,BHMT2,HOXB13,ENO3,C3orf30,TMEM108,SDR42E1,ZNF597,DDX43,OLFM1,IFITM1,SRXN1,RHOH,ZFP28,RHOF,SLC7A9,GGT6,TUBA3C,MAGEB1,SCARF1,PTPN7,PTPRCAP,PPP2R2C,TSPYL5,PDX1,CALML3,NLRP2,PFN2,TMEM173,CD27,HOXC9,HOXC6,AKR7A3,NUP210L,CSF3R,CXCL17,ECHDC3,ZNF502,AFF3,KCNK1,PHYHD1,SLC39A5,PLA2G12B,CHST10,ZNF750,CARD16,HIST3H2A,SLC17A9,SFXN3,FAM50B,VANGL2,ZIK1,PSMB9,SLC28A2,HLA.DOA,S100P,DQX1,PTPRN2,CHRNA9,NR0B2,DNALI1,HLA.DMA,DMRTC2,GTSF1,MAGEA12,MAGEA10,C4BPB,PAX8,ODC1,ANKS4B,MTUS1,PVT1,GSTO2,LMO3,TAS1R1,ZNF542,GPR133,HAL,LCK,ZNF256,GSTM1,CBR1,COX8C,GPR110,ALG1L,HNF1A,VIL1,SLC44A4,DDX53,SSX5,RIMBP2,SP140,GPSM3,CSAG1,TDRD1,HYAL1,ZNF556,SOX15,F2,ST6GALNAC1,CD247,BST2,DCAF4L2,UGT1A9,UGT1A6,CLEC2L,MYEOV,TRIM15,GPR116,RDH10,APOF,CD3E,ACSL5,IL20RB,WBSCR17,APBA2,CTAG2,FTHL17,SLC1A7,COBL,PRSS21,ALS2CR11,ATP11A,C11orf63,DUSP4,AUTS2,FAM83F,AHNAK2,CXorf61,PDE6B,CXCR6,ZNF415,ZNF667,AQP1,RNF212,KCNS3,CAPN9,MKRN3,ZNF135,GPX2,SIT1,SCAND3,C11orf53,ABCC2,ELF5,LDHC,ACAP1
TCGA.55.7911.01,6.5223,5.8602,1.3706,11.6513,2.2328,14.6686,9.85,6.78,7.9534,4.5687,6.7938,3.2415,0,5.7512,0,5.5543,7.209,5.5704,7.1189,8.0658,13.7075,9.7763,8.0856,8.04,9.9103,1.639,3.4651,0,0,8.0658,9.1039,8.9146,0.6122,6.8277,0,0.6122,11.3151,10.2388,11.1574,8.0211,0.6122,4.7777,2.5254,4.2855,11.912,13.1073,7.9033,7.8776,6.0903,9.6271,5.8733,1.0407,5.9616,7.6798,10.518,8.2119,4.3983,6.7519,10.8418,7.4934,7.3559,4.6315,11.1927,0,10.0132,6.4544,2.5254,6.1877,3.0705,4.8588,6.4369,11.4072,0,1.8652,0.6122,0,4.662,7.9128,11.4441,1.0407,12.814,7.2596,6.8277,13.5274,1.639,7.7488,7.7559,4.9846,9.0801,7.2794,7.5019,10.5258,0,9.7123,3.6957,3.9329,10.3476,9.8174,0,0,0.6122,8.4354,9.2601,0.6122,1.0407,7.1725,0.6122,3.0705,0,5.6485,7.9472,12.6629,0,1.0407,0,0,8.8063,3.7747,12.4229,9.7276,0,10.0095,12.3005,5.4534,3.7179,7.8514,0,0,2.6522,9.8884,7.8776,3.32,13.5321,6.6417,8.4485,8.9114,0,11.8994,7.1777,7.3403,9.4789,3.7747,7.5556,15.3279,3.7179,10.3174,6.3366,3.32,4.1199,2.0606,6.821,7.3038,0,3.2415,6.0332,0,9.1163
TCGA.55.7913.01,10.4405,9.3903,0.364,7.0143,3.5022,9.2817,8.1524,4.6985,5.1471,2.4832,6.0537,1.2838,9.2841,6.8264,5.7263,9.0091,8.3832,5.6786,0.6543,2.7526,13.0342,7.7176,6.6847,7.4023,9.2675,2.4832,2.5554,0.364,1.1029,7.5399,6.7166,6.8517,3.7984,9.188,5.5431,2.5554,10.6964,11.5791,10.2981,6.4161,7.3751,7.6027,7.809,4.761,8.4041,11.7685,9.5251,7.0584,6.156,10.7613,2.327,0.6543,1.1029,8.9799,9.7408,6.648,6.0412,10.5428,10.5409,8.3745,10.9491,3.4272,8.7844,0,7.355,12.0758,1.841,10.4787,9.9992,1.4446,8.0839,9.1174,3.8567,0.6543,1.5892,0,5.1117,4.4371,14.1044,2.8128,12.098,7.4855,3.5735,6.7322,1.2838,6.763,10.5809,9.5802,6.5498,7.7371,0.6543,9.1042,0.364,4.8498,7.0363,7.7886,10.8327,11.5545,2.242,0,0,6.6896,10.2356,0.896,2.4072,8.6953,0,3.4272,0.364,12.1983,5.7026,10.8748,0,1.935,1.4954,7.3165,6.7516,6.1501,9.5584,12.828,2.8705,6.8264,13.1955,5.9302,3.6742,9.8795,0.364,0,2.1517,11.8078,1.1029,5.4703,11.8073,6.6967,11.6124,10.1821,9.326,13.0935,9.8267,7.4023,6.1618,2.926,1.1029,8.3584,1.1029,9.4695,5.8391,6.2405,8.7357,7.0677,4.4748,6.4492,4.565,2.4072,6.0537,6.1087,6.3461
TCGA.55.7914.01,4.2472,6.4911,0,8.5577,12.4141,11.0494,11.0529,8.6341,6.348,6.4831,10.625,3.0868,0,4.3212,3.4588,5.1891,7.9271,5.6858,0.9996,6.8819,12.5463,10.2625,7.471,7.5917,9.5749,0,3.8067,0,0,7.5653,8.5729,8.7475,1.3215,10.8781,0.5848,0,5.5229,8.3031,11.5649,9.3541,0.9996,3.8573,7.5189,2.1694,9.8345,11.7405,8.8195,3.9535,8.1311,9.6029,6.5691,0.9996,5.4087,9.3458,10.1835,7.0814,1.3215,8.9908,11.0467,8.1104,8.8066,6.4171,9.1829,0,9.3336,4.6997,2.9994,11.178,0.5848,7.7475,9.5316,11.5068,0,2.4589,0,0,8.9256,7.2425,12.1024,0.5848,11.7602,6.6788,8.4484,10.1078,0.5848,5.5692,8.6323,4.2472,8.1052,6.3212,9.2602,11.7106,1.3215,7.3959,1.6341,7.2661,10.3803,10.4422,0,0,5.5229,7.5767,8.8479,0.5848,1.3215,8.5423,0,2.4589,0,10.8781,7.0105,11.1726,0,0,0,1.3215,6.8131,0.5848,12.2356,10.4775,0,8.7921,13.062,3.6998,6.7741,6.0437,0,0,6.3031,7.7839,6.7937,7.3391,13.8211,4.3569,6.7408,11.4949,0.5848,12.2378,6.9122,8.126,7.625,8.0049,2.1694,10.9801,1.5845,10.4876,5.6431,0,4.6997,11.0784,6.5462,5.9535,1.8069,4.6997,5.1891,5.7542,7.9476
TCGA.55.7994.01,6.809,9.4779,0,12.299,1.3691,2.6007,9.497,3.3023,7.3856,4.2027,10.6308,1.6854,0.3968,4.4937,0,3.5947,3.5564,6.5655,1.5359,9.388,9.5528,9.0612,7.4884,7.9867,11.4412,1.6854,0.9633,0,0,9.8551,10.0764,8.7704,2.8106,6.1747,0,3.4349,3.3023,11.4714,10.8641,8.306,0.7077,2.6298,3.9602,5.6997,8.6752,11.8173,7.9759,3.517,5.6997,1.3691,3.3023,2.0587,7.4313,5.0572,2.6007,7.8469,1.5359,6.7122,10.3576,4.9869,4.3444,4.8824,11.4923,0,12.3923,12.2995,1.5359,5.451,0.3968,0.7077,9.265,12.3003,0,2.2628,0.7077,0,7.5652,7.4497,12.0462,0,12.1444,6.4811,7.9867,13.0373,4.2753,7.1961,4.6105,4.7011,9.0595,6.8806,0,9.5389,0.3968,13.4897,1.1885,8.1371,8.3717,11.3316,0,0,0.3968,7.9428,10.5433,0,1.8209,9.1801,0,3.3479,0,9.474,7.582,10.799,0,0,3.2066,0,9.1132,6.4554,13.6593,10.5167,0.7077,9.3275,12.0168,10.5771,2.2628,4.1263,0.7077,0,11.2535,10.4556,7.7778,4.1263,13.4973,5.3313,7.0828,5.9567,0.7077,13.8933,0,3.9602,8.6007,6.1556,6.978,13.3877,9.3542,10.4791,6.2665,1.6854,5.9713,2.6007,6.945,0.3968,0.3968,4.073,2.1644,0,8.5746
TCGA.55.7995.01,3.2023,10.8423,0.6469,9.6458,5.2177,13.301,7.5261,5.3636,7.6733,5.1844,6.8456,3.4085,6.2474,5.8963,2.4664,4.0248,8.1946,6.361,1.4316,6.0397,11.0858,13.9518,8.2679,5.5141,8.833,2.2258,8.4006,0.6469,0,8.2837,9.4343,9.7846,9.6998,10.0463,1.4316,1.2717,10.527,12.6892,10.0859,8.6616,5.1956,7.1852,6.64,1.0919,9.5051,14.9104,7.4085,5.7599,7.254,10.1189,4.7103,1.5755,0.3594,8.7325,6.5251,7.9508,6.1814,7.9441,9.606,7.8588,10.0154,5.4408,10.7955,3.246,10.8757,11.296,1.5755,6.4001,1.2717,0.8865,7.8014,11.7131,5.9031,2.1358,0,2.1358,7.3219,6.1644,10.854,1.8262,11.286,6.1814,4.4364,10.4208,3.3296,6.2792,6.7987,5.4779,9.487,7.1137,0,12.8627,0.8865,8.9585,7.8296,4.6136,4.5277,12.1596,0.3594,7.9358,2.3105,9.0142,10.1038,0.3594,9.2642,6.1064,0.3594,5.1618,0,11.7459,8.4782,11.4698,0,8.6661,12.9705,3.5195,4.4919,3.6552,9.7887,12.5529,0.8865,9.8769,10.3156,4.9271,3.3296,8.8871,0,1.2717,3.4292,7.0224,5.7674,4.9,11.1245,6.5117,8.6718,10.6873,7.5371,9.8769,6.784,5.9368,8.542,3.8936,3.8659,10.7821,2.3105,10.8545,3.7493,6.3258,6.968,11.9047,7.6471,6.457,6.0643,6.7766,9.7414,4.6466,9.2238
TCGA.55.8085.01,8.4796,10.8732,10.8684,9.555,2.4655,3.5526,8.4425,5.119,6.9399,6.3403,11.2222,10.6744,0.7621,11.4313,4.6241,7.5534,4.5186,5.6949,6.7326,5.2566,14.0845,12.7411,7.5319,6.5796,8.9348,3.0543,6.1903,0.4307,0.4307,8.0408,9.0419,8.9586,6.9921,8.5656,0,1.454,6.5206,13.0945,9.6455,8.6282,1.454,1.9198,4.4282,4.8498,8.8277,11.2186,9.5617,6.377,4.9506,9.5847,4.6036,5.5417,7.4279,8.0332,3.1135,7.9645,4.9011,9.7657,9.6857,9.1279,10.6247,6.4986,11.4769,0,11.7816,11.5257,0.7621,6.1922,1.454,2.3717,6.7431,13.4059,0.4307,3.8301,1.0313,0,5.6949,4.9343,14.0174,4.281,11.3672,7.3592,5.9758,9.8061,2.1633,7.6885,9.9031,7.3954,8.8713,6.2835,1.0313,14.3376,1.0313,3.7201,7.7639,8.3685,9.1216,11.4848,0,0,8.2316,8.0933,9.305,0.7621,1.0313,6.442,0,2.2712,0,9.467,7.9361,12.218,0,10.698,13.6211,0,2.1633,2.2712,10.3082,8.9311,0,9.4769,13.4105,4.6241,3.6815,8.2905,0,0,2.978,7.8625,8.3049,6.0073,13.3383,6.1903,9.0767,8.5157,1.9198,9.1876,0.7621,7.9029,8.1242,6.4187,6.2963,10.601,8.1685,9.4142,5.6355,3.4253,4.4513,12.4215,6.9921,1.7806,0,8.4569,7.691,3.7577,8.6715
TCGA.55.8087.01,10.0278,6.1387,0,7.8277,6.4173,13.937,10.092,10.8711,4.1501,7.8627,9.3424,3.8343,0,5.034,3.1175,8.4671,8.2998,6.2085,1.6296,9.9505,12.1371,10.1103,5.7281,7.6232,7.5617,2.2748,8.8389,0.4319,0,11.0697,6.9647,6.6805,5.0794,9.3579,1.2607,0,5.8726,9.0979,11.4735,5.8148,3.6856,3.5632,3.646,3.646,9.7812,13.7183,9.2991,7.8863,6.5086,9.4253,10.0475,0,1.0336,8.143,8.8444,6.5196,2.0501,7.3667,10.0827,7.8255,9.2152,6.9768,7.7573,7.6435,9.2329,10.4708,1.9231,9.0059,1.2607,7.6359,10.8573,10.8014,1.4569,2.2748,0,0.4319,5.2075,4.3109,11.0906,2.2748,13.5275,4.3361,7.3328,6.2488,2.5574,8.5674,8.8833,7.5391,6.2354,6.9607,8.9782,10.1913,0.4319,3.7619,7.0511,4.8542,0.4319,13.5675,0,0.7639,4.801,5.9978,9.8168,0,0,8.8585,0,3.7985,0,12.0525,5.4572,10.7426,0,0,2.4692,0.4319,5.1377,0,13.7733,10.4403,0,6.8689,13.1568,3.5632,6.7288,8.221,0,0,6.4659,8.8928,5.5353,6.7983,14.6154,7.0045,6.0804,10.4254,2.4692,7.613,3.7619,7.8475,5.2871,8.4076,3.8343,12.4387,7.8321,9.8039,5.2479,0,8.1554,5.829,4.8886,7.0622,6.6305,2.6405,12.2373,1.2607,7.1392
TCGA.55.8089.01,4.6266,6.6131,0.8732,10.1569,1.6225,4.301,9.0268,7.2748,8.6683,5.2795,9.4235,4.0705,0.8732,4.7654,0,5.4539,4.7873,4.3895,7.2897,6.7915,11.7256,11.4415,8.5958,7.191,11.6916,0,4.526,0,0,8.3347,9.9099,9.7045,9.9631,7.7768,0,0.5016,4.6743,11.5985,10.2008,8.7438,2.3669,4.6266,2.8555,0.8732,9.7491,9.8815,7.2195,5.3693,5.4122,10.059,5.9571,0,2.3669,6.4983,5.1503,8.7708,5.5466,7.2474,10.5639,7.5839,7.0121,5.7609,11.3836,0,11.6617,12.4848,2.2456,7.1195,0,3.1539,9.199,12.0009,0,3.0849,0,0,2.4787,5.8363,10.6931,0.5016,9.8662,6.5568,8.5372,8.917,1.6225,6.998,6.8499,9.5329,9.9254,6.8757,1.6225,10.2006,0,9.5133,1.9411,4.7206,2.2456,8.64,0,0,2.1132,8.628,10.1631,0.5016,1.4132,8.4404,0.5016,3.5104,0,10.286,8.577,11.413,0,6.9909,11.2733,0.5016,12.305,0.5016,10.5111,10.0896,0,10.3672,11.6632,9.6798,5.2001,7.5587,0,0,3.6603,9.1354,4.5772,2.1132,11.2275,8.4829,10.0863,8.1229,2.6794,13.268,0.5016,6.4304,9.0876,7.4008,3.9592,13.0122,3.612,10.2632,4.6976,0.5016,6.7307,10.4983,6.9933,5.1503,0,12.3322,4.526,3.0124,9.4077
TCGA.55.8090.01,7.9675,6.6498,0,11.5319,3.8705,1.543,10.0484,8.9376,5.7946,4.0431,7.5238,4.0699,0,5.0933,0,8.7111,7.7932,5.6419,3.7644,9.3772,13.1319,9.5191,6.7693,7.6381,10.0521,1.7981,8.0474,0,0,10.1172,7.647,7.7482,1.3496,8.9348,3.9594,1.6635,10.3707,9.1818,11.8875,7.0133,3.8081,1.9211,3.3192,6.0786,10.2784,12.235,8.2736,3.9878,5.7454,9.5155,9.2892,1.9211,4.6528,7.8601,9.0009,7.8905,4.3799,7.9074,11.7523,7.7544,6.9927,4.4012,9.9196,0,9.8173,6.3762,1.1627,10.4861,0,3.6028,9.7837,11.3467,0,3.3633,0.3892,0.3892,2.7169,4.4012,10.5655,1.6635,11.9388,6.7319,8.4577,11.8419,0.6955,6.3976,8.3577,2.5741,7.5526,4.5612,0.9479,10.4974,0,8.8714,4.9136,2.4971,3.488,11.599,0,0,1.3496,6.2875,8.8618,0,0.3892,10.632,0.6955,3.9303,0.9479,10.8178,6.36,10.1747,0,0,2.9573,0,7.4439,0,13.1237,10.0797,0.3892,7.8639,11.5263,5.0263,4.5228,9.9986,0,0,4.7202,10.6938,2.1397,2.7833,13.236,7.6381,11.2203,10.9981,6.9318,15.2045,1.6635,6.6228,6.276,5.0669,3.7091,16.9985,8.0045,11.3848,8.7459,1.7981,4.6169,3.4061,5.4508,6.3214,0,4.0431,7.6132,0.6955,7.6844
TCGA.55.8091.01,8.5319,5.9044,2.7283,10.5282,0.8076,0.6817,9.262,8.628,6.606,4.687,8.3646,10.5344,1.0877,4.358,0,9.9765,7.1388,4.0339,6.7804,9.4808,11.9549,10.7515,7.4579,7.369,8.3966,1.5239,5.1654,0.4595,0,8.4162,8.5822,7.6097,8.5172,8.8635,1.0877,0,3.7818,10.1792,11.6844,7.4938,3.6587,2.3579,3.0879,1.8583,8.5608,11.8293,7.088,7.5122,5.1952,10.0595,8.6348,1.5239,0.4595,7.5033,7.8062,9.3409,4.2484,7.2099,10.8629,6.4661,7.3088,5.9044,10.1191,0.8076,12.023,5.6371,1.0877,8.4637,1.5239,1.5239,9.6337,12.9652,0,4.3314,0,0,6.1451,5.4267,11.3678,1.7008,12.3314,6.3907,7.7892,11.1366,2.2483,7.7545,7.1654,3.8584,7.9312,6.7079,1.7008,10.9568,0.8076,9.3173,6.1354,3.3755,0.4595,10.7767,0,0,5.4141,6.9678,9.3037,0,1.8583,5.4141,0,2.6443,0.4595,7.8515,7.7242,12.7401,0,4.5286,8.6498,0.8076,3.3224,0.4595,11.891,10.303,0.4595,8.5098,9.5704,4.1603,8.3364,7.2673,0,0,9.2035,8.5751,2.8078,5.2245,11.3851,6.7687,8.599,11.0275,5.5817,11.5211,0,8.0047,7.3917,7.1464,6.7537,11.5984,7.433,10.341,5.2245,0.8076,6.959,3.7419,5.5589,6.0005,0,2.6443,3.4762,0.4595,8.0544
TCGA.55.8092.01,3.7971,8.0965,0,9.4637,5.2785,2.8536,8.2561,3.4312,7.4211,6.5405,9.8746,2.6641,4.9862,5.3744,1.4748,6.2764,5.1397,5.9735,2.1887,5.3273,13.2589,9.148,8.8803,7.9248,10.0624,2.5591,9.7332,0,0,7.1945,9.8351,9.8889,1.4748,6.7754,6.1191,0.9182,3.307,7.9944,9.3003,10.7737,6.0912,6.5802,6.6596,0.9182,7.3323,9.3405,5.0063,4.4238,4.5108,9.3424,5.1397,4.3627,0,5.7885,3.7502,8.9585,6.1824,10.1199,9.1401,4.8144,9.7807,6.5474,11.3786,2.5591,10.3995,13.6436,7.6619,9.9826,0,0,5.3112,12.9655,0,4.4238,9.6187,3.0981,8.277,4.5929,10.2462,6.2681,10.9351,6.3725,8.5934,5.245,2.1887,8.0584,7.5118,8.5649,8.984,5.8894,8.2157,9.8144,0,6.7636,6.3413,8.8219,2.4459,12.951,5.7048,0,2.4459,9.7538,9.5181,9.224,2.323,8.7522,0,7.3122,3.4895,10.1946,7.818,12.6386,3.7971,0,6.4992,0,9.8498,5.065,8.7507,8.9954,0,9.5638,12.0261,9.4473,3.7971,7.5805,1.8755,0.9182,4.6193,8.5951,3.0981,4.9658,10.2399,5.3273,9.5882,8.7684,3.0981,9.4129,7.9716,5.0261,8.3807,8.0194,4.1623,9.8205,6.6468,9.9144,6.2429,5.7413,4.6956,8.9585,7.7087,6.4257,0,3.5995,6.5405,0,9.2347
TCGA.55.8094.01,3.6235,11.1636,1.1323,5.772,14.0556,12.8774,9.1372,4.888,4.5996,6.5266,10.3838,10.5,0,8.7143,1.7588,5.9071,3.991,1.9928,1.1323,3.552,11.4429,10.2575,9.2202,6.3586,8.9374,7.3016,6.0695,0,3.129,6.4983,4.735,6.1444,3.6235,11.0339,4.3694,4.3694,1.9928,11.4351,7.7797,4.2361,6.1685,6.3076,11.2878,6.8209,11.3066,12.8427,6.851,6.004,8.6853,10.4307,8.1443,9.6815,6.851,6.9724,3.2241,5.6402,7.8183,10.8069,8.7286,7.4318,4.2389,5.2234,8.9825,8.9927,5.9633,15.5473,7.5963,8.3522,6.1199,9.739,10.1435,8.5519,4.2389,8.4226,10.5462,7.4218,8.6386,5.6743,13.9019,8.3241,12.5988,5.2687,7.9423,7.6992,5.3126,8.1503,10.0614,9.1125,8.3845,5.8336,4.3272,10.6,0,3.8189,6.7734,9.8456,10.5154,12.2268,1.9928,1.4793,9.8381,5.9633,8.1351,9.958,0,10.2377,2.9177,4.5269,11.7276,11.6551,3.552,12.4216,5.3761,0,1.9556,6.4792,10.5404,4.7981,9.8522,10.7275,4.9449,5.9494,9.3798,7.0327,2.9177,3.991,3.4767,0,4.0441,3.8189,5.8184,4.9168,11.9843,2.1942,12.7023,5.3552,6.7266,9.4613,1.4793,3.4767,3.4767,6.3586,1.7588,10.9173,2.3708,10.7808,9.9265,6.5725,2.3708,10.592,2.9177,1.7588,6.5078,8.8094,7.3016,0.6745,5.6402
TCGA.55.8096.01,5.2871,12.2979,6.7334,10.4905,9.6027,13.7586,8.6354,9.4145,6.2859,7.1461,9.0963,7.7435,8.1585,6.4493,1.8052,6.239,3.4971,7.3082,2.8554,7.9864,10.6009,10.0427,7.428,7.1302,8.4411,3.2827,8.4368,0,0,8.1865,10.0024,8.0641,6.0951,10.2423,2.2456,0.6993,5.2041,10.002,11.256,8.4586,6.233,8.3899,6.0818,5.0222,9.587,11.676,7.0944,7.4768,7.9757,9.6555,8.8947,1.5216,5.5009,8.0658,5.9715,8.1072,7.3883,9.5039,10.829,7.8816,9.3621,7.3748,9.1168,9.5364,11.7068,7.4122,1.5216,6.4562,7.4358,7.4332,9.2999,12.9005,1.8052,8.011,3.3723,0.9527,6.3257,8.247,9.9133,8.0352,10.8924,7.716,6.5196,8.5323,6.0208,7.9414,7.8291,3.5364,7.8643,6.9417,0,10.0408,1.3557,9.7831,6.8385,6.239,9.5261,11.5223,0,6.6905,7.6725,7.2503,10.2497,2.4238,2.0421,9.423,0.3915,3.9101,1.3557,9.8582,6.348,11.799,0,0,7.4949,1.6703,8.1346,2.9747,11.8089,10.0529,0,7.9757,11.1421,6.7751,8.1834,8.2231,0,5.0632,10.7645,8.0658,5.3979,6.7792,11.9707,7.0911,6.6191,11.0319,7.1237,11.9215,5.3979,6.8156,6.4128,6.6861,5.7882,10.7347,6.3144,10.1235,4.6081,4.6625,5.7044,9.6771,5.8751,3.7851,3.2357,4.3236,8.4879,0.3915,7.9952
TCGA.55.8097.01,8.2155,6.6708,0,8.1821,7.5042,13.9657,10.3337,10.1256,5.8641,8.2519,10.3287,4.6217,3.4605,5.163,2.8885,7.3357,8.2764,6.9008,1.1382,9.1726,12.3036,9.985,7.2995,7.675,9.0416,2.9645,6.9105,0.8486,0,9.3714,8.0726,8.5349,5.4139,10.3881,2.9645,0.8486,9.4862,9.1646,11.0725,7.9034,3.2337,3.5356,4.4474,2.4339,11.1829,12.1735,8.7949,8.5239,7.2661,9.0892,9.563,1.7664,3.3516,7.7917,8.7806,7.1529,1.5857,9.3379,10.2555,5.7071,9.7355,7.157,8.5034,2.4339,10.4836,10.205,1.5857,8.6644,0,7.8072,10.1219,12.1603,0,1.3792,0.8486,0,7.4055,6.6129,10.699,5.5184,12.3381,6.6933,6.92,11.8879,4.5496,8.9767,10.551,5.9876,8.1821,7.2434,1.1382,11.0858,0.4857,5.6736,5.0638,7.7113,6.9623,11.6514,0,0,6.9762,6.8162,9.8337,0,0.8486,7.7085,0,3.7877,1.3792,10.7149,7.4524,11.9072,0,0,3.7357,4.7981,4.1221,0,13.75,12.2176,0,8.8448,12.4897,3.6564,7.5634,10.1693,0,0,10.9831,9.2237,5.772,6.191,14.5022,6.7799,6.4308,10.7928,5.2717,9.432,0,7.7943,7.1243,8.2708,8.0291,16.8221,8.3666,10.9371,7.1284,0.4857,8.9972,6.0586,6.6129,6.9248,2.9645,3.171,9.7544,0.8486,8.229
TCGA.55.8203.01,8.7141,9.6506,0,9.2296,9.4805,13.0048,8.3547,8.1887,6.6036,6.4586,10.2673,3.2468,7.4866,9.2306,0,9.1185,7.9594,5.2709,3.715,6.3555,13.7143,9.2979,9.3703,7.2541,8.3867,2.0825,7.9477,0,0,7.5092,9.2208,9.1217,2.214,7.4302,5.2248,8.816,4.8532,10.5411,10.8444,9.6238,7.1512,8.0304,9.2736,1.5955,11.1773,12.3222,7.389,6.2211,6.3339,10.0632,7.5028,4.9318,1.9377,7.6867,8.565,7.4234,6.3121,9.0309,10.7357,7.661,8.7833,6.7133,10.181,4.293,9.7413,12.6623,5.4146,9.4137,5.2709,6.5672,9.1972,11.1434,0,3.9967,0.855,0,6.5672,7.4029,13.3512,7.9524,12.8459,6.3047,6.9393,11.327,3.8826,6.0468,10.2323,7.7092,8.606,6.425,7.0839,9.9728,0,6.0988,6.0289,8.4595,10.9884,12.6497,0,0,6.0556,8.2184,10.0757,1.3882,0,9.4391,0,3.3648,0.49,10.4351,7.7852,11.4957,0,0,1.5955,0.855,9.4349,7.1715,11.3062,10.9249,0.49,9.1006,11.7414,3.0495,7.7148,9.1701,0,0,7.9166,8.7952,5.0943,3.7588,13.7181,5.3588,11.7267,8.1947,4.7701,10.1794,1.3882,6.8959,7.7984,4.7913,3.7588,12.2061,6.8101,11.0046,10.5462,1.5955,7.4234,9.1782,7.0491,4.6358,2.3346,3.6233,8.9833,4.2008,8.7348
TCGA.55.8204.01,8.5086,6.6551,0,8.0728,3.7376,11.091,8.6463,5.6541,5.8547,4.8258,8.4187,2.8949,1.0517,3.5521,0,6.458,8.3563,6.2295,1.0517,7.5808,13.4593,10.3944,8.023,5.8547,8.5453,2.5431,8.3253,0,0,7.3489,8.215,7.9277,6.4041,9.5361,2.4038,9.4981,10.8468,12.6158,11.4742,8.6405,1.6535,5.6826,3.9528,0.6196,8.7966,11.3459,7.4804,6.9209,4.1833,9.5883,6.6083,0,0,7.993,8.7031,7.7522,5.143,7.2302,10.1099,8.1966,9.4075,5.8812,9.8564,2.5431,9.3671,10.1916,7.6363,8.5912,1.6535,0,9.5172,10.1176,0,4.6209,0.6196,0,4.6825,2.8949,10.3898,1.0517,10.9404,6.8886,8.0612,8.5689,2.0769,6.6628,6.1662,2.6701,6.7801,6.6083,1.3837,10.2565,1.0517,9.7372,6.4661,4.4544,0.6196,11.7316,0,0,4.3057,6.8755,8.9547,0,2.9953,6.5098,1.0517,9.4916,0.6196,10.5183,6.4223,9.6083,0,8.1231,10.6211,1.3837,5.5087,1.0517,10.4212,12.235,0,7.5849,10.7038,8.5952,5.2281,6.9462,0,0,3.2606,8.8563,8.1124,2.2496,9.3194,7.3006,7.8392,10.4138,8.9359,11.4353,0,6.1225,6.8354,6.2398,4.3444,11.8466,3.0893,10.2035,6.3765,1.6535,5.9703,12.7661,5.6845,6.6551,3.4137,4.14,5.0985,0,7.183
TCGA.55.8205.01,5.5608,7.286,0,10.0934,2.9932,11.9383,8.8301,5.7677,7.4359,6.3689,10.051,6.7028,0,4.045,0,5.2727,6.3126,5.471,1.5355,6.603,12.0898,10.9759,7.9291,6.7502,10.3709,0.7074,4.7005,0,7.0201,8.7066,9.5313,9.0127,2.0582,10.2224,0.3967,0,4.5527,11.1052,10.1798,7.81,3.0494,2.6735,2.2623,0.3967,9.6576,9.4402,8.8958,4.7352,5.3753,7.3685,7.5498,1.18,2.6001,6.5552,4.7352,8.1999,3.7717,8.6303,11.0938,7.3629,6.5649,5.3419,11.6905,1.18,12.1997,9.3367,2.0582,7.214,0,3.5558,8.4773,12.3066,0,2.3545,0.3967,0,6.2359,7.3236,11.4773,0.3967,11.124,6.7374,9.1794,9.3907,0.963,8.1315,7.773,6.5008,9.1092,5.0006,9.1588,10.3961,0.3967,10.3153,2.4139,3.7033,6.5888,9.3479,4.431,0,1.18,8.4304,10.035,0.3967,2.6001,6.8446,0.963,4.6649,0.3967,6.0417,7.9986,12.0821,0.3967,0,1.8204,0.3967,10.0617,4.298,10.8146,8.1685,0,9.452,12.6839,8.849,4.9572,6.0486,0,0.7074,3.0494,10.575,3.2547,1.8204,12.0338,6.6582,8.9605,7.7875,1.5355,11.1398,0,5.4186,8.519,4.9572,3.7379,12.1881,6.324,10.5101,3.1035,5.4607,4.6828,2.2623,7.2654,5.8805,0,3.476,6.6123,4.4931,8.9531
